CatEMF1FR;CatEMF2FR;CatEMF3FR;CatEMF4FR;CatEMF5FR;Nom_EMF;Description;SourceFile;CatSTR1FR;CatSTR2FR;CatSTR3FR
achats de biens;produits agro-alimentaires, plats préparés et boissons;lait et produits laitiers;produits laitiers frais et assimilés;;crème brûlée;;;Alimentation & boissons;produits animaux;produits laitiers frais et assimilés
achats de biens;produits agro-alimentaires, plats préparés et boissons;lait et produits laitiers;produits laitiers frais et assimilés;;crème caramel;;;Alimentation & boissons;produits animaux;produits laitiers frais et assimilés
achats de biens;produits agro-alimentaires, plats préparés et boissons;lait et produits laitiers;produits laitiers frais et assimilés;;crème dessert;;;Alimentation & boissons;produits animaux;produits laitiers frais et assimilés
achats de biens;produits agro-alimentaires, plats préparés et boissons;lait et produits laitiers;produits laitiers frais et assimilés;;crème dessert à la vanille;;;Alimentation & boissons;produits animaux;produits laitiers frais et assimilés
achats de biens;produits agro-alimentaires, plats préparés et boissons;lait et produits laitiers;produits laitiers frais et assimilés;;crème dessert au café;;;Alimentation & boissons;produits animaux;produits laitiers frais et assimilés
achats de biens;produits agro-alimentaires, plats préparés et boissons;lait et produits laitiers;produits laitiers frais et assimilés;;crème dessert au caramel;;;Alimentation & boissons;produits animaux;produits laitiers frais et assimilés
achats de biens;produits agro-alimentaires, plats préparés et boissons;lait et produits laitiers;produits laitiers frais et assimilés;;crème dessert au chocolat;;;Alimentation & boissons;produits animaux;produits laitiers frais et assimilés
achats de biens;produits agro-alimentaires, plats préparés et boissons;lait et produits laitiers;produits laitiers frais et assimilés;;crème pâtissière;;;Alimentation & boissons;produits animaux;produits laitiers frais et assimilés
achats de biens;produits agro-alimentaires, plats préparés et boissons;lait et produits laitiers;produits laitiers frais et assimilés;;dessert au soja;;;Alimentation & boissons;produits animaux;produits laitiers frais et assimilés
achats de biens;produits agro-alimentaires, plats préparés et boissons;lait et produits laitiers;produits laitiers frais et assimilés;;dessert au soja aromatisé;;;Alimentation & boissons;produits animaux;produits laitiers frais et assimilés
achats de biens;produits agro-alimentaires, plats préparés et boissons;lait et produits laitiers;produits laitiers frais et assimilés;;faisselle;;;Alimentation & boissons;produits animaux;produits laitiers frais et assimilés
achats de biens;produits agro-alimentaires, plats préparés et boissons;lait et produits laitiers;produits laitiers frais et assimilés;;flan aux œufs;;;Alimentation & boissons;produits animaux;produits laitiers frais et assimilés
achats de biens;produits agro-alimentaires, plats préparés et boissons;lait et produits laitiers;produits laitiers frais et assimilés;;fromage blanc nature;;;Alimentation & boissons;produits animaux;produits laitiers frais et assimilés
achats de biens;produits agro-alimentaires, plats préparés et boissons;lait et produits laitiers;produits laitiers frais et assimilés;;fromage blanc ou spécialité laitière;;;Alimentation & boissons;produits animaux;produits laitiers frais et assimilés
achats de biens;produits agro-alimentaires, plats préparés et boissons;lait et produits laitiers;produits laitiers frais et assimilés;;fromage frais type petit suisse;;;Alimentation & boissons;produits animaux;produits laitiers frais et assimilés
achats de biens;produits agro-alimentaires, plats préparés et boissons;lait et produits laitiers;produits laitiers frais et assimilés;;gâteau au chocolat;;;Alimentation & boissons;produits animaux;produits laitiers frais et assimilés
achats de biens;produits agro-alimentaires, plats préparés et boissons;lait et produits laitiers;produits laitiers frais et assimilés;;gâteau de riz;;;Alimentation & boissons;produits animaux;produits laitiers frais et assimilés
achats de biens;produits agro-alimentaires, plats préparés et boissons;lait et produits laitiers;produits laitiers frais et assimilés;;gâteau de riz au caramel;;;Alimentation & boissons;produits animaux;produits laitiers frais et assimilés
achats de biens;produits agro-alimentaires, plats préparés et boissons;lait et produits laitiers;produits laitiers frais et assimilés;;gâteau de semoule;;;Alimentation & boissons;produits animaux;produits laitiers frais et assimilés
achats de biens;produits agro-alimentaires, plats préparés et boissons;lait et produits laitiers;produits laitiers frais et assimilés;;gâteau de semoule aux raisins et caramel;;;Alimentation & boissons;produits animaux;produits laitiers frais et assimilés
achats de biens;produits agro-alimentaires, plats préparés et boissons;lait et produits laitiers;produits laitiers frais et assimilés;;ile flottante;;;Alimentation & boissons;produits animaux;produits laitiers frais et assimilés
achats de biens;produits agro-alimentaires, plats préparés et boissons;lait et produits laitiers;produits laitiers frais et assimilés;;lait emprésuré aromatisé;;;Alimentation & boissons;produits animaux;produits laitiers frais et assimilés
achats de biens;produits agro-alimentaires, plats préparés et boissons;lait et produits laitiers;produits laitiers frais et assimilés;;lait fermenté à boire;;;Alimentation & boissons;produits animaux;produits laitiers frais et assimilés
achats de biens;produits agro-alimentaires, plats préparés et boissons;lait et produits laitiers;produits laitiers frais et assimilés;;lait fermenté ou spécialité laitière type yaourt;;;Alimentation & boissons;produits animaux;produits laitiers frais et assimilés
achats de biens;produits agro-alimentaires, plats préparés et boissons;lait et produits laitiers;produits laitiers frais et assimilés;;lait gélifié aromatisé;;;Alimentation & boissons;produits animaux;produits laitiers frais et assimilés
achats de biens;produits agro-alimentaires, plats préparés et boissons;lait et produits laitiers;produits laitiers frais et assimilés;;liégeois aux fruits;;;Alimentation & boissons;produits animaux;produits laitiers frais et assimilés
achats de biens;produits agro-alimentaires, plats préparés et boissons;lait et produits laitiers;produits laitiers frais et assimilés;;liégeois ou viennois;;;Alimentation & boissons;produits animaux;produits laitiers frais et assimilés
achats de biens;produits agro-alimentaires, plats préparés et boissons;lait et produits laitiers;produits laitiers frais et assimilés;;milk-shake;;;Alimentation & boissons;produits animaux;produits laitiers frais et assimilés
achats de biens;produits agro-alimentaires, plats préparés et boissons;lait et produits laitiers;produits laitiers frais et assimilés;;mousse à la crème de marrons;;;Alimentation & boissons;produits animaux;produits laitiers frais et assimilés
achats de biens;produits agro-alimentaires, plats préparés et boissons;lait et produits laitiers;produits laitiers frais et assimilés;;mousse au chocolat (base laitière);;;Alimentation & boissons;produits animaux;produits laitiers frais et assimilés
achats de biens;produits agro-alimentaires, plats préparés et boissons;lait et produits laitiers;produits laitiers frais et assimilés;;mousse au chocolat traditionnelle;;;Alimentation & boissons;produits animaux;produits laitiers frais et assimilés
achats de biens;produits agro-alimentaires, plats préparés et boissons;lait et produits laitiers;produits laitiers frais et assimilés;;mousse aux fruits;;;Alimentation & boissons;produits animaux;produits laitiers frais et assimilés
achats de biens;produits agro-alimentaires, plats préparés et boissons;lait et produits laitiers;produits laitiers frais et assimilés;;mousse liégeoise;;;Alimentation & boissons;produits animaux;produits laitiers frais et assimilés
achats de biens;produits agro-alimentaires, plats préparés et boissons;lait et produits laitiers;produits laitiers frais et assimilés;;pain perdu;;;Alimentation & boissons;produits animaux;produits laitiers frais et assimilés
achats de biens;produits agro-alimentaires, plats préparés et boissons;lait et produits laitiers;produits laitiers frais et assimilés;;panna cotta;;;Alimentation & boissons;produits animaux;produits laitiers frais et assimilés
achats de biens;produits agro-alimentaires, plats préparés et boissons;lait et produits laitiers;produits laitiers frais et assimilés;;profiteroles (crème pâtissière et sauce chocolat);;;Alimentation & boissons;produits animaux;produits laitiers frais et assimilés
achats de biens;produits agro-alimentaires, plats préparés et boissons;lait et produits laitiers;produits laitiers frais et assimilés;;riz au lait;;;Alimentation & boissons;produits animaux;produits laitiers frais et assimilés
achats de biens;produits agro-alimentaires, plats préparés et boissons;lait et produits laitiers;produits laitiers frais et assimilés;;semoule au lait;;;Alimentation & boissons;produits animaux;produits laitiers frais et assimilés
achats de biens;produits agro-alimentaires, plats préparés et boissons;lait et produits laitiers;produits laitiers frais et assimilés;;tiramisu;;;Alimentation & boissons;produits animaux;produits laitiers frais et assimilés
achats de biens;produits agro-alimentaires, plats préparés et boissons;lait et produits laitiers;produits laitiers frais et assimilés;;yaourt;;;Alimentation & boissons;produits animaux;produits laitiers frais et assimilés
achats de biens;produits agro-alimentaires, plats préparés et boissons;lait et produits laitiers;produits laitiers frais et assimilés;;yaourt à la grecque;;;Alimentation & boissons;produits animaux;produits laitiers frais et assimilés
achats de biens;produits agro-alimentaires, plats préparés et boissons;lait et produits laitiers;produits laitiers frais et assimilés;;yaourt au lait de chèvre;;;Alimentation & boissons;produits animaux;produits laitiers frais et assimilés
achats de biens;produits agro-alimentaires, plats préparés et boissons;matières grasses;autres matières grasses;;graisse d'oie;;;Alimentation & boissons;matières grasses;autres matières grasses
achats de biens;produits agro-alimentaires, plats préparés et boissons;matières grasses;autres matières grasses;;graisse de canard;;;Alimentation & boissons;matières grasses;autres matières grasses
achats de biens;produits agro-alimentaires, plats préparés et boissons;matières grasses;autres matières grasses;;graisse de dinde;;;Alimentation & boissons;matières grasses;autres matières grasses
achats de biens;produits agro-alimentaires, plats préparés et boissons;matières grasses;autres matières grasses;;graisse de poulet;;;Alimentation & boissons;matières grasses;autres matières grasses
achats de biens;produits agro-alimentaires, plats préparés et boissons;matières grasses;autres matières grasses;;lard gras;;;Alimentation & boissons;matières grasses;autres matières grasses
achats de biens;produits agro-alimentaires, plats préparés et boissons;matières grasses;autres matières grasses;;saindoux;;;Alimentation & boissons;matières grasses;autres matières grasses
achats de biens;produits agro-alimentaires, plats préparés et boissons;matières grasses;beurres;;beurre à 39-41% mg;;;Alimentation & boissons;matières grasses;beurres
achats de biens;produits agro-alimentaires, plats préparés et boissons;matières grasses;beurres;;beurre à 60-62% mg;;;Alimentation & boissons;matières grasses;beurres
achats de biens;produits agro-alimentaires, plats préparés et boissons;matières grasses;beurres;;beurre à 80% mg;;;Alimentation & boissons;matières grasses;beurres
achats de biens;produits agro-alimentaires, plats préparés et boissons;matières grasses;beurres;;beurre à 82% mg;;;Alimentation & boissons;matières grasses;beurres
achats de biens;produits agro-alimentaires, plats préparés et boissons;matières grasses;beurres;;huile de beurre ou beurre concentré;;;Alimentation & boissons;matières grasses;beurres
achats de biens;produits agro-alimentaires, plats préparés et boissons;matières grasses;beurres;;matière grasse laitière à 20% mg;;;Alimentation & boissons;matières grasses;beurres
achats de biens;produits agro-alimentaires, plats préparés et boissons;matières grasses;beurres;;matière grasse laitière à 25% mg;;;Alimentation & boissons;matières grasses;beurres
achats de biens;produits agro-alimentaires, plats préparés et boissons;matières grasses;huiles de poissons;;huile de foie de morue;;;Alimentation & boissons;matières grasses;huiles de poissons
achats de biens;produits agro-alimentaires, plats préparés et boissons;matières grasses;huiles de poissons;;huile de hareng;;;Alimentation & boissons;matières grasses;huiles de poissons
achats de biens;produits agro-alimentaires, plats préparés et boissons;matières grasses;huiles de poissons;;huile de sardine;;;Alimentation & boissons;matières grasses;huiles de poissons
achats de biens;produits agro-alimentaires, plats préparés et boissons;matières grasses;huiles de poissons;;huile de saumon;;;Alimentation & boissons;matières grasses;huiles de poissons
achats de biens;produits agro-alimentaires, plats préparés et boissons;matières grasses;huiles et graisses végétales;;beurre de cacao;;;Alimentation & boissons;matières grasses;huiles et graisses végétales
achats de biens;produits agro-alimentaires, plats préparés et boissons;matières grasses;huiles et graisses végétales;;huile combinée;;;Alimentation & boissons;matières grasses;huiles et graisses végétales
achats de biens;produits agro-alimentaires, plats préparés et boissons;matières grasses;huiles et graisses végétales;;huile d'arachide;;;Alimentation & boissons;matières grasses;huiles et graisses végétales
achats de biens;produits agro-alimentaires, plats préparés et boissons;matières grasses;huiles et graisses végétales;;huile d'avocat;;;Alimentation & boissons;matières grasses;huiles et graisses végétales
achats de biens;produits agro-alimentaires, plats préparés et boissons;matières grasses;huiles et graisses végétales;;huile d'olive vierge extra;;;Alimentation & boissons;matières grasses;huiles et graisses végétales
achats de biens;produits agro-alimentaires, plats préparés et boissons;matières grasses;huiles et graisses végétales;;huile de colza;;;Alimentation & boissons;matières grasses;huiles et graisses végétales
achats de biens;produits agro-alimentaires, plats préparés et boissons;matières grasses;huiles et graisses végétales;;huile de coton;;;Alimentation & boissons;matières grasses;huiles et graisses végétales
achats de biens;produits agro-alimentaires, plats préparés et boissons;matières grasses;huiles et graisses végétales;;huile de lin;;;Alimentation & boissons;matières grasses;huiles et graisses végétales
achats de biens;produits agro-alimentaires, plats préparés et boissons;matières grasses;huiles et graisses végétales;;huile de maïs;;;Alimentation & boissons;matières grasses;huiles et graisses végétales
achats de biens;produits agro-alimentaires, plats préparés et boissons;matières grasses;huiles et graisses végétales;;huile de noisette;;;Alimentation & boissons;matières grasses;huiles et graisses végétales
achats de biens;produits agro-alimentaires, plats préparés et boissons;matières grasses;huiles et graisses végétales;;huile de palme;;;Alimentation & boissons;matières grasses;huiles et graisses végétales
achats de biens;produits agro-alimentaires, plats préparés et boissons;matières grasses;huiles et graisses végétales;;huile de palme raffinée;;;Alimentation & boissons;matières grasses;huiles et graisses végétales
achats de biens;produits agro-alimentaires, plats préparés et boissons;matières grasses;huiles et graisses végétales;;huile de pépins de raisin;;;Alimentation & boissons;matières grasses;huiles et graisses végétales
achats de biens;produits agro-alimentaires, plats préparés et boissons;matières grasses;huiles et graisses végétales;;huile de sésame;;;Alimentation & boissons;matières grasses;huiles et graisses végétales
achats de biens;produits agro-alimentaires, plats préparés et boissons;matières grasses;huiles et graisses végétales;;huile de soja;;;Alimentation & boissons;matières grasses;huiles et graisses végétales
achats de biens;produits agro-alimentaires, plats préparés et boissons;matières grasses;huiles et graisses végétales;;huile de tournesol;;;Alimentation & boissons;matières grasses;huiles et graisses végétales
achats de biens;produits agro-alimentaires, plats préparés et boissons;matières grasses;huiles et graisses végétales;;huile pour friture;;;Alimentation & boissons;matières grasses;huiles et graisses végétales
achats de biens;produits agro-alimentaires, plats préparés et boissons;matières grasses;huiles et graisses végétales;;matière grasse ou graisse végétale solide (type margarine) pour friture;;;Alimentation & boissons;matières grasses;huiles et graisses végétales
achats de biens;produits agro-alimentaires, plats préparés et boissons;matières grasses;margarines;;matière grasse mélangée (végétale et laitière);;;Alimentation & boissons;matières grasses;margarines
achats de biens;produits agro-alimentaires, plats préparés et boissons;matières grasses;margarines;;matière grasse mélangée (végétale et laitière) à 50-63% mg;;;Alimentation & boissons;matières grasses;margarines
achats de biens;produits agro-alimentaires, plats préparés et boissons;matières grasses;margarines;;matière grasse végétale (type margarine);;;Alimentation & boissons;matières grasses;margarines
achats de biens;produits agro-alimentaires, plats préparés et boissons;matières grasses;margarines;;matière grasse végétale (type margarine) à 30-40% mg;;;Alimentation & boissons;matières grasses;margarines
achats de biens;produits agro-alimentaires, plats préparés et boissons;matières grasses;margarines;;matière grasse végétale (type margarine) à 50-63% mg;;;Alimentation & boissons;matières grasses;margarines
achats de biens;produits agro-alimentaires, plats préparés et boissons;matières grasses;margarines;;matière grasse végétale (type margarine) à 60% de mg;;;Alimentation & boissons;matières grasses;margarines
achats de biens;produits agro-alimentaires, plats préparés et boissons;matières grasses;margarines;;matière grasse végétale (type margarine) à 70% mg;;;Alimentation & boissons;matières grasses;margarines
achats de biens;produits agro-alimentaires, plats préparés et boissons;matières grasses;margarines;;matière grasse végétale (type margarine) à 80% mg;;;Alimentation & boissons;matières grasses;margarines
achats de biens;produits agro-alimentaires, plats préparés et boissons;matières grasses;margarines;;matière grasse végétale ou margarine;;;Alimentation & boissons;matières grasses;margarines
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;barre biscuitée fourrée aux fruits;;;Alimentation & boissons;Snacks;Barre céréale
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;barre céréalière aux amandes ou noisettes;;;Alimentation & boissons;Snacks;Barre céréale
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;barre céréalière aux fruits;;;Alimentation & boissons;Snacks;Barre céréale
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;barre céréalière chocolatée;;;Alimentation & boissons;Snacks;Barre céréale
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;barre céréalière équilibre aux fruits;;;Alimentation & boissons;Snacks;Barre céréale
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;barre céréalière équilibre chocolatée;;;Alimentation & boissons;Snacks;Barre céréale
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;barre céréalière pour petit déjeuner au lait;;;Alimentation & boissons;Snacks;Barre céréale
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;biscuit apéritif;;;Alimentation & boissons;Snacks;biscuit
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;biscuit apéritif à base de pomme de terre;;;Alimentation & boissons;Snacks;biscuit
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;biscuit apéritif feuilleté;;;Alimentation & boissons;Snacks;biscuit
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;biscuit apéritif soufflé;;;Alimentation & boissons;Snacks;biscuit
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;biscuit aux céréales pour petit déjeuner;;;Alimentation & boissons;Snacks;biscuit
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;biscuit moelleux fourré à l'orange et enrobé de sucre glace;;;Alimentation & boissons;Snacks;biscuit
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;biscuit pâtissier meringué;;;Alimentation & boissons;Snacks;biscuit
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;biscuit sec;;;Alimentation & boissons;Snacks;biscuit
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;biscuit sec (génoise) nappage aux fruits;;;Alimentation & boissons;Snacks;biscuit
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;biscuit sec à teneur garantie en vitamines;;;Alimentation & boissons;Snacks;biscuit
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;biscuit sec à teneur garantie en vitamines et minéraux;;;Alimentation & boissons;Snacks;biscuit
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;biscuit sec au beurre;;;Alimentation & boissons;Snacks;biscuit
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;biscuit sec au lait;;;Alimentation & boissons;Snacks;biscuit
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;biscuit sec aux fruits;;;Alimentation & boissons;Snacks;biscuit
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;biscuit sec aux œufs à la cuillère (cuiller) ou boudoir;;;Alimentation & boissons;Snacks;biscuit
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;biscuit sec avec nappage chocolat;;;Alimentation & boissons;Snacks;biscuit
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;biscuit sec avec tablette de chocolat;;;Alimentation & boissons;Snacks;biscuit
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;biscuit sec chocolaté;;;Alimentation & boissons;Snacks;biscuit
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;biscuit sec croquant (ex : tuile) sans chocolat;;;Alimentation & boissons;Snacks;biscuit
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;biscuit sec croquant au chocolat;;;Alimentation & boissons;Snacks;biscuit
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;biscuit sec feuilleté;;;Alimentation & boissons;Snacks;biscuit
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;biscuit sec fourré à la pâte ou purée de fruits;;;Alimentation & boissons;Snacks;biscuit
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;biscuit sec fourré aux fruits;;;Alimentation & boissons;Snacks;biscuit
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;biscuit sec fourré fruits à coque (non ou légèrement chocolaté);;;Alimentation & boissons;Snacks;biscuit
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;biscuit sec nappé aux fruits;;;Alimentation & boissons;Snacks;biscuit
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;biscuit sec nature;;;Alimentation & boissons;Snacks;biscuit
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;biscuit sec ou tuile;;;Alimentation & boissons;Snacks;biscuit
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;biscuit sec pauvre en glucides;;;Alimentation & boissons;Snacks;biscuit
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;biscuit sec petit beurre;;;Alimentation & boissons;Snacks;biscuit
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;biscuit sec petit beurre au chocolat;;;Alimentation & boissons;Snacks;biscuit
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;biscuit sec pour petit déjeuner;;;Alimentation & boissons;Snacks;biscuit
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;biscuit sec type langue de chat ou cigarette russe;;;Alimentation & boissons;Snacks;biscuit
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;biscuit sec type tuile;;;Alimentation & boissons;Snacks;biscuit
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;boules de maïs soufflées au miel;;;Alimentation & boissons;Snacks;biscuit
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;boules de maïs soufflées au miel (non enrichies en vitamines et minéraux);;;Alimentation & boissons;Snacks;biscuit
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;cacahuètes (arachide) enrobées d'un biscuit;;;Alimentation & boissons;Snacks;Chips
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;céréales chocolatées pour petit déjeuner;;;Alimentation & boissons;Snacks;céréales pour petit déjeuner
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;céréales complètes soufflées;;;Alimentation & boissons;Snacks;céréales pour petit déjeuner
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;céréales pour petit déjeuner chocolatées;;;Alimentation & boissons;Snacks;céréales pour petit déjeuner
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;céréales pour petit déjeuner équilibre au chocolat;;;Alimentation & boissons;Snacks;céréales pour petit déjeuner
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;céréales pour petit déjeuner équilibre au chocolat (non enrichies en vitamines et minérau;;;Alimentation & boissons;Snacks;céréales pour petit déjeuner
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;céréales pour petit déjeuner équilibre aux fruits;;;Alimentation & boissons;Snacks;céréales pour petit déjeuner
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;céréales pour petit déjeuner équilibre aux fruits (non enrichies en vitamines et minéraux;;;Alimentation & boissons;Snacks;céréales pour petit déjeuner
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;céréales pour petit déjeuner équilibre aux fruits secs (à coque);;;Alimentation & boissons;Snacks;céréales pour petit déjeuner
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;céréales pour petit déjeuner équilibre nature (non enrichies en vitamines et minéraux);;;Alimentation & boissons;Snacks;céréales pour petit déjeuner
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;céréales pour petit déjeuner équilibre nature ou au miel;;;Alimentation & boissons;Snacks;céréales pour petit déjeuner
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;céréales pour petit déjeuner fourrées;;;Alimentation & boissons;Snacks;céréales pour petit déjeuner
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;céréales pour petit déjeuner fourrées au chocolat ou chocolat-noisettes;;;Alimentation & boissons;Snacks;céréales pour petit déjeuner
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;céréales pour petit déjeuner riches en fibres;;;Alimentation & boissons;Snacks;céréales pour petit déjeuner
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;céréales pour petit déjeuner très riches en fibres;;;Alimentation & boissons;Snacks;céréales pour petit déjeuner
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;chips de crevette;;;Alimentation & boissons;Snacks;Chips
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;chips de maïs ou tortilla chips;;;Alimentation & boissons;Snacks;Chips
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;cigarette;;;Alimentation & boissons;Snacks;cigarette
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;cône ou cornet classique;;;Alimentation & boissons;Snacks;céréales pour petit déjeuner
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;cookie aux pépites de chocolat;;;Alimentation & boissons;Snacks;biscuit
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;crêpe dentelle;;;Alimentation & boissons;Snacks;crêpe
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;crêpe dentelle (pour apéritif) au fromage;;;Alimentation & boissons;Snacks;crêpe
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;crêpe dentelle au chocolat;;;Alimentation & boissons;Snacks;crêpe
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;flocon d'avoine précuit;;;Alimentation & boissons;Snacks;céréales pour petit déjeuner
achats de biens;produits agro-alimentaires, plats préparés et boissons;produits céréaliers;céréales de petit-déjeuner et biscuits;;flocons d'avoine;;;Alimentation & boissons;Snacks;céréales pour petit déjeuner
